Unnamed: 0,author,statement,target,BinaryNumTarget,manual_keywords,tweet,5_label_majority_answer,3_label_majority_answer
208,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium",@classynogin I'm for strugglin' Americans getting taken care of first--especially with the eviction moratorium ending soon. These politicians don't show this kind of concern for their well-being.,Mostly Agree,Agree
209,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium",All the Americans that Joe Biden has left behind by not extending unemployment and another eviction moratorium ending N student debt pause ending soon as well we will get him back in 2022 and 2024 with are VOTES stay strong my fellow Americans sleepy joe is #tuesdaymotivations,Mostly Agree,Agree
210,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","Ending the eviction moratorium disproportionately threatens Black Americans, nearly 33% of whom are behind on rent largely due to outsized pandemic hardships. Among all renters in the country, over 18% owe back rent and are at risk of being evicted. 6/",Mostly Agree,Agree
211,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","""90% of Americans"" wouldnt turn their backs on other Americans unless it has to do with them having to extend unemployment and the eviction moratorium.",Agree,Agree
212,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@RuckerAj @RedemptionUBI @amberashleyj She literally declared victory on the eviction moratorium because the CDC did it so that she could go on a 7 week vacation. Everyone was saying SCOTUS would strike it down unless Congress passed it, but what're you gonna do? It's only 7 million Americans facing eviction!",NO MAJORITY,Agree
213,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@Politics_Polls @ABC @washingtonpost Oh ffs w these slanted polls.  ARP, STIMULUS, EXTENDED EVICTION MORATORIUM, AGGRESSIVE VAX ROLLOUT, REIMPLENTING ENVIRONMENTAL PROTECTIONS, CHILD TAX CREDIT, ENDED &amp; EVAC'D A 20 YR WAR #TRUMP WAS TOO CHICKEN TO FINISH. AND NOT KILLING AMERICANS W CV LIES IS # ONE FOR ME.",Agree,Agree
214,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","If you want to see how truly ignorant your fellow Americans are, just read the responses to the SCOTUS decision to lift the 'eviction moratorium'.",NO MAJORITY,Agree
215,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@POTUS @JoeBiden Dont look now, @JoeBiden but @Scotus just bitch-slapped you twice (one, stay-in-country processing;2 eviction moratorium) you botched things in Afghanistan by withdrawing troops and closing Bagram before you got the folks out, and 228,436 dead Americans from COVID on your watch",Agree,Agree
216,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium",@chosenionis @Maricellllla @Hasuess @kachafazks @murderxbryan Its honestly really sad to witness. I see it all the time on Twitter and its nearly always white Americans. They act like peoole want to be poor. Getting a good paying job requires a lot. I hope they extend the eviction moratorium.,NO MAJORITY,Disagree
217,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@Trev972 Sorry since Im MARRIED with a CHILD and #disabled Im looking at The Bigger Picture:

 Eviction Moratorium Extension

 Childcare Tax Credit

 Unemployment Credit

 conversations of Federal #WorkFromHome for disabled Americans Act

There could be more to come",Mostly Agree,Agree
218,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@crazygood1956 No. I do not feel this administration reflects the emergency situation our country is in. We shouldve long extended Medicare to all uninsured Americans, cancelled student debt, extended the eviction moratorium and indicted insurrectionists in congress.  hope they get a move on",Mostly Agree,Agree
219,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@sweet21991 @GMF49658888 @ToddSnow @__chris22__ @POTUS Firstly, Americans are still stuck in Kabul, due to shit planning. Secondly, America First doesn't mean we don't care about others. We just want to take care of our own first, like the homeless, veterans, the people likely to go bankrupt due to the eviction moratorium, etc.",Mostly Agree,Agree
220,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@smartasset YOU CAN JUMP THAT 2 90% NOW THAT TGE EVICTION MORATORIUM IS GONE &amp; ABOUT 11 MILLION AMERICANS WILL B HOMELESS!
WE BURNED THROUGH OUR SAVINGS DURING THIS PANDEMIC, AFTER BEING UNEMPLOYED &amp; FEARFUL OF DYING AT A NEW JOB!
U GOT A SOLUTION 4 THAT? CAUSE WHAT IS HERE ISN'T A REAL PPL!",Mostly Disagree,Disagree
221,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium",@nedryun Remember republicans whined about Biden extending the eviction moratorium? Conservatives literally want Americans removed from their homes.,Agree,Agree
222,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@hugolowell I thought she was on vacation...!!  

If Pelosi wants to emerge from her holiday to call upon anyone to do anything her priority should be calling upon Congress to rescue millions of Americans from homelessness by renewing the eviction moratorium.",NO MAJORITY,Agree
223,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@POTUS Biden Blunders YTD

Inflation, Delta mismanagement, COVID for kids, Drone attack on kids, Abandoned Americans in Afghanistan, Armed the Taliban, S. Border crisis, Breaking job growth, Abuse of power (61 Exec Orders, $3.5T in Reconciliation, Eviction Moratorium, Vaccine Mandates).",NO MAJORITY,Agree
224,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium",@torstrick The war against the poor marches on as the childlike naivety of Americans believe the eviction moratorium was extended. Its time to read the small print in Biden's rule by headline announcement.,Agree,Agree
225,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","Bidens decision to defy the Supreme Courts ruling on the CDC eviction moratorium is total lawlessness.

Extending the moratorium by executive decree through the CDC is unconstitutional. It treats property owners like criminals &amp; will drive working Americans further into debt.",Agree,Agree
226,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium",7 million Americans are now vulnerable because the government decided to end the eviction moratorium.  #EvictionMoratorium #AmericanHorrorStory #America #USA,Agree,Agree
